province,return_period,original_fit_rr,rr_bootstrap_median,rr_lower_95,rr_upper_95,rr_valid_bootstraps,original_fit_ric,ric_bootstrap_median,ric_lower_95,ric_upper_95,ric_valid_bootstraps
Sichuan Province,28.554718175291498,4.246824226924531,4.415027478265641,2.231145279267552,10.47112858212202,1000,-28.11780266172148,-28.413013033701393,-37.130382083575284,-18.572821458010598,1000
Sichuan Province,28.959686563198343,4.2647278072587005,4.436000156798846,2.2290917779699915,10.596053498061915,1000,-28.034590535611795,-28.328352742907576,-37.0887317758775,-18.501425398524326,1000
Sichuan Province,29.370398289008122,4.282673994734435,4.45459178565086,2.22705751023756,10.722265898987343,1000,-27.952126081976584,-28.249747287044407,-37.04773876127525,-18.394725377713627,1000
Sichuan Province,29.786934805820028,4.300662864190486,4.473060672172955,2.2249809507130993,10.84982959066566,1000,-27.870398389261062,-28.159357238478847,-37.0066508392687,-18.346761151179955,1000
Sichuan Province,30.209378721916416,4.318694490478951,4.491559925680852,2.222862486387266,10.978773525182763,1000,-27.78939676334499,-28.087688325094938,-36.96480016196426,-18.22919629492102,1000
Sichuan Province,30.637813817145886,4.336768948465772,4.513563001630674,2.2207025031546874,11.109361994380269,1000,-27.709110722084834,-28.008438404332907,-36.88482585395617,-18.12413313950666,1000
Sichuan Province,31.0723250595386,4.354886313031101,4.530233324236716,2.2185013857955163,11.241587919006475,1000,-27.629529990021577,-27.94269732199576,-36.804537301796,-18.04740510054635,1000
Sichuan Province,31.512998622157287,4.373046659069787,4.548545161375586,2.2162595179578077,11.375533682962766,1000,-27.5506444932457,-27.868175686145882,-36.72425080957013,-17.95784363648956,1000
Sichuan Province,31.95992190018734,4.391250061491728,4.567424035286329,2.2139772821401364,11.518826277258032,1000,-27.47244435441597,-27.78436382786022,-36.62977179888542,-17.851539988589234,1000
Sichuan Province,32.413183528269066,4.409496595222149,4.587284078945783,2.211655059674534,11.636976907340673,1000,-27.394919887926463,-27.693640511811267,-36.52299046528912,-17.745991355912356,1000
Sichuan Province,32.872873398075946,4.427786335202134,4.606386499338876,2.2092932307100175,11.744337952487705,1000,-27.318061595216555,-27.629371929860042,-36.4169299355876,-17.641187905664363,1000
Sichuan Province,33.33908267614208,4.446119356388817,4.626532262570322,2.2068921741962755,11.852679794487097,1000,-27.24186016021768,-27.54267772801981,-36.311581054072896,-17.53711998710865,1000
Sichuan Province,33.81190382194251,4.464495733756086,4.645907331632179,2.2076924290356517,11.962011464273852,1000,-27.1663064449354,-27.472647217855936,-36.20693483220569,-17.43377812724117,1000
Sichuan Province,34.29143060623001,4.482915542294788,4.662357313100248,2.2115363212136376,12.14565680503341,1000,-27.091391485158066,-27.393369865365383,-36.10296327920228,-17.33115302658969,1000
Sichuan Province,34.777758129631756,4.50137885701317,4.684081582482645,2.215380052438403,12.343640742641439,1000,-27.017106486290338,-27.314899392670405,-36.03640070448072,-17.230321206367417,1000
Sichuan Province,35.27098284150995,4.5198857529372285,4.6966089507482565,2.2192236432364636,12.519341862661628,1000,-26.94344281930774,-27.242414413423873,-35.980724278046694,-17.14549021280063,1000
Sichuan Province,35.77120255908979,4.538436305111233,4.715634936175965,2.219877830936918,12.672342049793437,1000,-26.870392016826077,-27.17987513689777,-35.92562656222534,-17.041619162052072,1000
Sichuan Province,36.27851648685876,4.5570305885980025,4.73967633748031,2.2226598836451847,12.826086177902097,1000,-26.79794576928351,-27.120745379693837,-35.84010621104566,-16.938457993949488,1000
Sichuan Province,36.79302523624112,4.575668678479356,4.761057192524463,2.2254268147918466,12.98150889393381,1000,-26.726095921231153,-27.06126552855539,-35.737688472171634,-16.8359977549812,1000
Sichuan Province,37.31483084555123,4.59435064985653,4.7856331337643265,2.2226959836670326,13.138977539397779,1000,-26.65483446772833,-26.9844865455236,-35.63591085469253,-16.73422965227628,1000
Sichuan Province,37.84403680023004,4.613076577850593,4.806535193017657,2.2169760851863027,13.308789061899233,1000,-26.584153550839638,-26.90882071988473,-35.5347657865192,-16.633145049906958,1000
Sichuan Province,38.38074805336851,4.631846537602802,4.824230744890141,2.2112237626988662,13.511539154115258,1000,-26.514045456229447,-26.853145466287963,-35.43424582468096,-16.53521202795746,1000
Sichuan Province,38.925071046522056,4.650660604275036,4.842075306393834,2.2054396276579995,13.667544939448288,1000,-26.44450260985148,-26.782397538023854,-35.349592106262186,-16.438365335222674,1000
Sichuan Province,39.477113730820356,4.669518853050235,4.869302313852863,2.199723468105812,13.825495108309093,1000,-26.3755175747308,-26.71245376640509,-35.28226310136247,-16.343327171415154,1000
Sichuan Province,40.036985588376254,4.688421359132634,4.888231694787052,2.193979342007947,13.985335365142607,1000,-26.30708304783404,-26.637032700611876,-35.21550458626261,-16.25572110785641,1000
Sichuan Province,40.60479765399853,4.707368197748384,4.904884727146883,2.1882050353363898,14.144397104290222,1000,-26.23919185702474,-26.569536964282346,-35.1493090329835,-16.168699983951786,1000
Sichuan Province,41.18066253721253,4.726359444145842,4.925684986284998,2.1824011323105426,14.305389729280698,1000,-26.171836958104375,-26.504958942472996,-35.08366904770759,-16.082256772145,1000
Sichuan Province,41.76469444459312,4.745395173595929,4.946541445254159,2.1765682128147223,14.477679797857796,1000,-26.105011431931526,-26.441522469951778,-35.02438594187007,-15.996384564390059,1000
Sichuan Province,42.35700920241426,4.7644754613926255,4.972686405737518,2.1707068523985145,14.653715733950232,1000,-26.038708481619885,-26.355846661751052,-34.983305935074384,-15.911076569547445,1000
Sichuan Province,42.95772427961995,4.7836003828532325,5.000213411612375,2.1648176222779605,14.809777967136295,1000,-25.972921429811915,-26.283702631746912,-34.942678579541514,-15.826326110848091,1000
Sichuan Province,43.56695881112087,4.802770013319036,5.029478820582191,2.1589695255096832,15.004157721528827,1000,-25.907643716026428,-26.231173931743502,-34.90249730266636,-15.742126623422978,1000
Sichuan Province,44.18483362142138,4.82198442815525,5.054538280554671,2.1552994527055973,15.200309860563312,1000,-25.84286889407475,-26.179672228705954,-34.86275565486604,-15.658507298082563,1000
Sichuan Province,44.811471248581796,4.841243702751834,5.083742138488418,2.156144972235844,15.393153375481598,1000,-25.778590629548383,-26.12864475905552,-34.82344730675023,-15.576508169720029,1000
Sichuan Province,45.4469959685202,4.8605479125237405,5.105413221855686,2.1569894593848584,15.605270949016898,1000,-25.71480269737128,-26.048324145151405,-34.78456604636999,-15.504596001314138,1000
Sichuan Province,46.09153381965914,4.879897132911199,5.127077503248,2.157864995496758,15.809330358668468,1000,-25.651498979417124,-25.992750889569386,-34.746105776540354,-15.458334732853274,1000
Sichuan Province,46.745212627921816,4.899291439380167,5.1488066001031445,2.15872132410778,16.021649522067957,1000,-25.58867346218944,-25.94823100396905,-34.707592696774995,-15.412426276774509,1000
Sichuan Province,47.4081620320827,4.918730907422776,5.1708088322296195,2.159558517338573,16.234431815954807,1000,-25.526320234561634,-25.883197639606486,-34.67026948560749,-15.366866208833404,1000
Sichuan Province,48.08051350947784,4.938215612557746,5.192365870365751,2.1603766472143007,16.450339666949,1000,-25.464433485577032,-25.8365662705865,-34.632077340818,-15.321650180897139,1000
Sichuan Province,48.76240040207953,4.957745630330518,5.211027788536063,2.1611757856637226,16.669421710792385,1000,-25.403007502303495,-25.770422770928842,-34.57148033659995,-15.276773919291248,1000
Sichuan Province,49.45395794294104,4.977321036313853,5.224971799598688,2.1619560045183177,16.891727376282493,1000,-25.342036667746704,-25.689573805239398,-34.51135701623386,-15.232233223188691,1000
Sichuan Province,50.15532328301627,4.996941906108253,5.244315496593105,2.162717375511501,17.117306898692224,1000,-25.28151545881334,-25.610752126404815,-34.451701504337215,-15.188023963041852,1000
Sichuan Province,50.86663551835972,5.0166083153421095,5.267108577474655,2.1634599702777924,17.346211333423977,1000,-25.2214384443293,-25.544496689006564,-34.392508024458024,-15.144142079054683,1000
Sichuan Province,51.588035717712415,5.0363203396722795,5.2852197985858895,2.1641838603518786,17.578492569903304,1000,-25.161800283106484,-25.490028572461938,-34.33377089697986,-15.1005835796951,1000
Sichuan Province,52.31966695047871,5.0560780547844075,5.304819073416542,2.164889117167934,17.8142033457142,1000,-25.102595722059487,-25.454968836558585,-34.27548453708166,-15.005987262653331,1000
Sichuan Province,53.061674315100234,5.075881536393143,5.336049336374091,2.1655758120588176,18.053397260983164,1000,-25.04381959436856,-25.412032093612467,-34.21764345274757,-14.891430292582859,1000
Sichuan Province,53.81420496783201,5.09573086024268,5.360859355736173,2.1662440162551486,18.296128793014184,1000,-24.985466817690543,-25.357461079347395,-34.16024224282848,-14.773677488433247,1000
Sichuan Province,54.57740815192676,5.1156261021071465,5.3806075865539125,2.1668938008847394,18.54245331118049,1000,-24.9275323924129,-25.293773509535484,-34.1032755951511,-14.656491566868189,1000
Sichuan Province,55.35143522723317,5.1355673377907385,5.40038014262009,2.167525236971676,18.79242709207852,1000,-24.870011399951697,-25.233096694747204,-34.04673828467481,-14.539866919070352,1000
Sichuan Province,56.136439700213714,5.155554643128356,5.426874785382194,2.1681383954356934,19.046107334944363,1000,-24.812899001092443,-25.179669881526145,-33.990625171694205,-14.423898133735303,1000
Sichuan Province,56.93257725438844,5.175588093985773,5.445530840658748,2.168733347091318,19.303552177344255,1000,-24.756190434370623,-25.134079357494066,-33.93493120008669,-14.309440626658356,1000
Sichuan Province,57.74000578121039,5.195667766259984,5.463841005253167,2.1693101626472577,19.56482071113897,1000,-24.6998810144928,-25.08884976297161,-33.87965139560184,-14.256955316312776,1000
Sichuan Province,58.55888541137887,5.21579373587973,5.488794454303704,2.1639259226495273,19.829972998727687,1000,-24.643966130796603,-25.029270935677822,-33.837305923841484,-14.223618250369656,1000
Sichuan Province,59.38937854659699,5.2359660788056495,5.514252415643515,2.157326658292189,20.09907008957869,1000,-24.588441245747223,-24.965790102643716,-33.79812647342092,-14.177749880376028,1000
Sichuan Province,60.231649891779306,5.25618487103067,5.5388503415046735,2.150708700731164,20.37217403705068,1000,-24.533301893471627,-24.928533452326903,-33.75920882001575,-14.082967376032514,1000
Sichuan Province,61.085866487716494,5.276450188580565,5.5601100098408605,2.1440725542362515,20.6493479155087,1000,-24.4785436783274,-24.8906113358839,-33.72068907493532,-13.954468535575183,1000
Sichuan Province,61.95219774420314,5.296762107513887,5.5828480974968,2.13741871877855,20.93065583774196,1000,-24.424162273505765,-24.84020181719476,-33.68256211837806,-13.826476994088956,1000
Sichuan Province,62.83081547363551,5.317120703922723,5.601055059335737,2.1307476900408715,21.216162972688043,1000,-24.370153419669165,-24.780248218633048,-33.64482291495764,-13.732596587886999,1000
Sichuan Province,63.72189392508554,5.337526053932743,5.626459357575114,2.1240599594285543,21.505935563470615,1000,-24.316512923620245,-24.71883702698237,-33.611113337309966,-13.661236841915624,1000
Sichuan Province,64.6256098188583,5.357978233703617,5.648326656539682,2.117356014080495,21.800040945752386,1000,-24.263236657002953,-24.653809048431665,-33.589214040644066,-13.590675712489064,1000
Sichuan Province,65.5421423815395,5.378477319429486,5.670235074848673,2.1106363368806598,22.09854756641337,1000,-24.210320555034784,-24.593734614291755,-33.54925317557538,-13.520512519756084,1000
Sichuan Province,66.47167338154003,5.399023387339011,5.692615371625434,2.1039014064697157,22.40152500255896,1000,-24.15776061526787,-24.534036928995917,-33.49950072947577,-13.450743189497564,1000
Sichuan Province,67.41438716514465,5.419616513696058,5.713644997919946,2.0971516972571775,22.70904398086255,1000,-24.10555289638039,-24.480057755300862,-33.46499591949386,-13.388975279171854,1000
Sichuan Province,68.37047069307174,5.440256774799529,5.729263213955525,2.0903876794337264,23.01837820212071,1000,-24.05369351699453,-24.422470431974546,-33.43084574631106,-13.311593018391449,1000
Sichuan Province,69.34011357755182,5.460944246984254,5.746759200691306,2.083609818983828,23.33200471260805,1000,-24.00217865452498,-24.377812560897013,-33.396497283100025,-13.242268494307059,1000
Sichuan Province,70.32350811993174,5.481679006620966,5.76471344941044,2.0768185776987163,23.65029750003893,1000,-23.951004544050242,-24.347118734384345,-33.36214507536759,-13.173325082892994,1000
Sichuan Province,71.32084934881225,5.502461130116494,5.793037867629364,2.070014413189572,23.973329959313197,1000,-23.900167477212925,-24.288754203348407,-33.32813806959249,-13.104758970424028,1000
Sichuan Province,72.33233505872647,5.523290693914553,5.813530650549623,2.0632244712925294,24.301176692385685,1000,-23.84966380114458,-24.239568211973996,-33.294471986265954,-13.036566397534392,1000
Sichuan Province,73.35816584936677,5.5441677744955244,5.8345244998040355,2.0564578244583127,24.633913528839802,1000,-23.799489917414366,-24.1805270928043,-33.25009537315526,-12.968743658220419,1000
Sichuan Province,74.39854516536812,5.565092448377109,5.852657298621329,2.0497072448823057,24.971617546823794,1000,-23.74964228100279,-24.12674413030966,-33.19713184588491,-12.9012870988652,1000
Sichuan Province,75.4536793366556,5.58606479211458,5.873627099822215,2.042945657795965,25.229143547982062,1000,-23.70011739929875,-24.073475852241675,-33.144531355711216,-12.834193117285057,1000
Sichuan Province,76.52377761936408,5.607084882300929,5.897808565471007,2.036173494660339,25.47275101995588,1000,-23.65091183111781,-24.01738019216903,-33.09228997008185,-12.76745816179794,1000
Sichuan Province,77.60905223733846,5.6281527955673605,5.921031569496295,2.029391182877405,25.718664188952097,1000,-23.602022185744808,-23.961958912635883,-33.0404038142651,-12.701078730310776,1000
Sichuan Province,78.70971842422203,5.649268608583514,5.942597556935899,2.022599145805166,25.966904924361348,1000,-23.553445121996205,-23.91177357403523,-32.988869070280884,-12.635051369428425,1000
Sichuan Province,79.82599446614215,5.67043239805758,5.965076914228399,2.015828693960768,26.217495308176407,1000,-23.5051773473044,-23.85866975218834,-32.95864478249581,-12.569372673580968,1000
Sichuan Province,80.95810174500113,5.691644240737006,5.989688041874083,2.014834105720725,26.47045763717284,1000,-23.457215616822342,-23.825572014068484,-32.92999034637151,-12.50403928417145,1000
Sichuan Province,82.10626478238105,5.7129042134084225,6.016332565131835,2.0166194445365235,26.725814425115825,1000,-23.40955673254754,-23.777072098291107,-32.90158485055505,-12.439047888740106,1000
Sichuan Province,83.27071128407144,5.734212392897972,6.038277405558789,2.018401683224546,26.983588404994094,1000,-23.362197542465697,-23.713837610936366,-32.87342540265734,-12.35618569558773,1000
Sichuan Province,84.45167218522809,5.755568856071932,6.069432579337059,2.0201808364378886,27.243802531274696,1000,-23.31513493971402,-23.659053499426797,-32.84550915402681,-12.272009172144871,1000
Sichuan Province,85.64938169617268,5.7769736798365,6.0968641976706905,2.021956918728784,27.505320488718375,1000,-23.268365861761513,-23.642953016034674,-32.81783329893089,-12.188204545536902,1000
Sichuan Province,86.86407734884176,5.798426941138447,6.123786095098838,2.023729944549469,27.778288739768822,1000,-23.221887289608258,-23.592529746248836,-32.79039507375671,-12.10476849891827,1000
Sichuan Province,88.09600004389442,5.81992871696523,6.145939522897283,2.0254999282532826,28.16138128177626,1000,-23.175696247001547,-23.55080099646255,-32.76319175622889,-12.022058488679395,1000
Sichuan Province,89.34539409848846,5.841479084345396,6.174390628254766,2.027266884095649,28.55024077512856,1000,-23.129789799669815,-23.49470775857485,-32.736220664645096,-11.94015340808858,1000
Sichuan Province,90.61250729473338,5.863078120348616,6.203089249798073,2.029030826234972,28.944959118879662,1000,-23.084165054571674,-23.433916297136214,-32.709479157128314,-11.858604235527169,1000
Sichuan Province,91.89759092883128,5.884725902086237,6.231910489985694,2.0307917687336965,29.345629744724413,1000,-23.03881915916328,-23.38454628774095,-32.682964630895164,-11.777407847772295,1000
Sichuan Province,93.20089986091428,5.906422506711427,6.257752038200547,2.03254972555917,29.752347643513335,1000,-22.99374930067919,-23.339214475366003,-32.65667452154104,-11.69656116221118,1000
Sichuan Province,94.52269256558895,5.928168011419392,6.275853940121837,2.034304710584676,30.16520939223935,1000,-22.9489527054303,-23.296238554247598,-32.630606302339814,-11.61834356607582,1000
Sichuan Province,95.86323118319729,5.949962493447741,6.3029695897147135,2.0360567375902123,30.5843131815082,1000,-22.904426638115865,-23.248934309544403,-32.60475748355999,-11.57274054981144,1000
Sichuan Province,97.22278157180497,5.971806030076652,6.3355928101105174,2.037805820263553,31.009758843497313,1000,-22.860168401150297,-23.202998461762014,-32.57912561179423,-11.52737828893737,1000
Sichuan Province,98.60161335992683,5.993698698629225,6.362957636388973,2.0395519722010342,31.388049852700355,1000,-22.816175334004516,-23.15943373675419,-32.55370826930457,-11.482254514845227,1000
Sichuan Province,100.0,6.015640576471677,6.389248522919978,2.041295206908533,31.681692483948087,1000,-22.772444812560643,-23.11339800431702,-32.52798988256695,-11.437366989176523,1000
Hubei Province,3.0,1.2061573881502723,1.209932182041201,1.0398350394087863,1.437793501825792,1000,,-52.89152702120872,-67.98320478351499,-34.582204394422575,118
Hubei Province,3.04254656467847,1.2083514423468347,1.2123797018618105,1.0399471329255183,1.4430352294793156,1000,,-50.07511157017981,-66.76328930209529,-30.483916192594645,178
Hubei Province,3.0856965327455863,1.2105635709228657,1.2146019277320599,1.040793954683092,1.4492550877686365,1000,,-47.284480833026336,-65.06437527837167,-24.840850243404155,269
Hubei Province,3.129458461781783,1.2127939505210164,1.2167214848101682,1.0406116226138349,1.4554751677763427,1000,,-44.86228160842808,-63.15583037092895,-23.830927014067534,371
Hubei Province,3.1738410307327114,1.2150427536175288,1.2191695198195387,1.0397786351568956,1.4616571473827602,1000,,-42.48277463803006,-61.4272968875796,-20.422727236894133,481
Hubei Province,3.2188530416304615,1.217310148623857,1.2215960341617138,1.0397632120143956,1.4678396159227485,1000,-36.50950508564305,-40.47642740731675,-59.706930971851214,-18.03382842911595,587
Hubei Province,3.2645034213392017,1.2195962999996066,1.223885298565953,1.0393609670936688,1.4748167530343883,1000,-35.4960574539158,-39.12293312065047,-57.81605664152542,-17.24460059875007,681
Hubei Province,3.310801223325567,1.2219013683740498,1.225942182004835,1.0389121130605383,1.482913038932143,1000,-34.54680701813636,-37.40087668155175,-56.3851370073216,-16.184073256650237,773
Hubei Province,3.3577556294541595,1.2242255106739146,1.2280480574199948,1.0384603839273951,1.4910835745473268,1000,-33.65598978021851,-35.9221497396388,-54.56746271542131,-14.316989500495142,847
Hubei Province,3.405375951808516,1.2265688802555705,1.230782745279165,1.0380193900975798,1.4987048024380265,1000,-32.818510378482344,-34.45481863676403,-53.16107370804705,-12.365843680343971,891
Hubei Province,3.453671634537891,1.2289316270400168,1.2330967277565559,1.0375920740186158,1.5050022549263287,1000,-32.02984781306756,-33.22136090032099,-52.05042911728984,-10.440350054791057,930
Hubei Province,3.502652255730246,1.2313138976493898,1.2350329407247638,1.037162228309985,1.5113283028430708,1000,-31.285976692794055,-32.19748437425288,-51.05708151842828,-8.965243241509661,953
Hubei Province,3.552327529311785,1.233715835543891,1.2374629544262263,1.0367299646806258,1.5177776237522576,1000,-30.583301100935824,-31.34003828147729,-50.11024534032542,-7.994101890822293,969
Hubei Province,3.6027073069734423,1.2361375811582869,1.2395618394580612,1.0363384412527061,1.5263635167228116,1000,-29.918598781623835,-30.459091682248182,-49.10626534984693,-7.245489231236578,981
Hubei Province,3.65380158012469,1.2385792720372282,1.2414751468694663,1.0358269101654758,1.535200251465425,1000,-29.288973814898988,-29.698869912997736,-48.07549363804461,-6.86599872241115,989
Hubei Province,3.7056204818750467,1.2410410429688215,1.2441368403978421,1.035598560144728,1.5423677509059095,1000,-28.691816310943427,-29.067744903187517,-47.16269263708151,-6.412576924452343,994
Hubei Province,3.7581742890437,1.2435230261159982,1.2467310325712833,1.0359101339206718,1.5507496409175818,1000,-28.124767937766443,-28.48942321812682,-46.310116487729495,-5.898895495933327,998
Hubei Province,3.811473424197621,1.2460253511452801,1.249116253230461,1.036233509727639,1.5585999012888558,1000,-27.585692320178527,-27.88317881483536,-45.53425138808293,-5.754099924145028,999
Hubei Province,3.8655284577185847,1.2485481453526768,1.2516575949633029,1.0365688171022456,1.566776443477505,1000,-27.07264952511886,-27.410460187578373,-44.80427946614521,-5.606888681371439,999
Hubei Province,3.9203501098995153,1.2510915337864794,1.2542645498673217,1.0369161801276074,1.5744694286008243,1000,-26.58387398972377,-26.905316829210655,-44.10518485681716,-5.472326379474196,999
Hubei Province,3.9759492530705436,1.2536556393667961,1.2572726685249596,1.0372757176504463,1.5817405633454242,1000,-26.11775536185548,-26.441169717245373,-43.42423028249597,-4.8366112421489325,1000
Hubei Province,4.032336913755238,1.2562405830017154,1.259874245353422,1.0376475434922914,1.5889889646849251,1000,-25.67282181416863,-25.98855096130859,-42.78148396631564,-4.745664460155872,1000
Hubei Province,4.089524274857395,1.2588464836999982,1.2630168832447357,1.0375847741103372,1.5955953580079594,1000,-25.247725466813765,-25.522604396510715,-42.164038238547114,-4.66021213306013,1000
Hubei Province,4.147522677878858,1.2614734586803005,1.2655739985965078,1.0369581739613478,1.6037020083954756,1000,-24.8412296141496,-25.104152751522268,-41.57034025614039,-4.579880142491085,1000
Hubei Province,4.206343625168789,1.264121623476874,1.2682185353238251,1.0363709281170068,1.6111940247421526,1000,-24.45219750012456,-24.748706857035604,-41.05472908254618,-4.467594673770339,1000
Hubei Province,4.265998782204827,1.2667910920417764,1.2715207923233,1.035823342290837,1.6186271252244204,1000,-24.07958242748996,-24.364364910935947,-40.5760030833655,-4.288195640599117,1000
Hubei Province,4.326499979906612,1.2694819768436025,1.2741306294781534,1.0353157146304368,1.6260195460911937,1000,-23.722419019413838,-23.97350977447075,-40.11483763274963,-4.1214285396419825,1000
Hubei Province,4.387859216982109,1.272194388962804,1.276580736407788,1.034848336292318,1.6334393137889942,1000,-23.37981547974467,-23.644346214034737,-39.67030151821441,-3.966507959232174,1000
Hubei Province,4.450088662307227,1.274928438183644,1.2800319787151515,1.0344243698970732,1.6408863553298862,1000,-23.050946721185117,-23.302923469250693,-39.243649573536565,-3.8240137536493064,1000
Hubei Province,4.513200657339153,1.277684233082827,1.2828961798967637,1.03405710793861,1.6500528896862323,1000,-22.73504824984522,-22.991495068797402,-38.83344686757962,-3.692650103713526,1000
Hubei Province,4.577207718563951,1.2804618811149322,1.2858569993765019,1.0337312603675985,1.6572919227653446,1000,-22.431410710739275,-22.65891008891873,-38.43446566538166,-3.5710554327898043,1000
Hubei Province,4.642122539978843,1.2832614886946858,1.2890709664882776,1.0334470947891148,1.66355502464346,1000,-22.139375012308598,-22.386227856483472,-37.98553872523535,-3.458654591244707,1000
Hubei Province,4.707957995609706,1.2860831612761827,1.2920550924685363,1.0332048743286857,1.6712161891701203,1000,-21.858327959465225,-22.14521169009323,-37.51887536804056,-3.3549130949477717,1000
Hubei Province,4.774727142064283,1.2889270034291151,1.2948219592854087,1.0330048580781077,1.6789084817569153,1000,-21.58769833429361,-21.886797639654667,-37.067918582954604,-3.259333650357581,1000
Hubei Province,4.842443221121577,1.2917931189121685,1.2977244302221542,1.0328473015232151,1.6866318995974023,1000,-21.326953371741766,-21.622361762452908,-36.631876680886144,-3.1714530300514183,1000
Hubei Province,4.911119662358001,1.2946816107435686,1.3001820160931419,1.0327324569545848,1.694386444450139,1000,-21.07559558459778,-21.373446591470472,-36.2145291351073,-3.0908392580025508,1000
Hubei Province,4.980770085810741,1.2975925812689857,1.3029997188026345,1.0326605738620782,1.7021657962612593,1000,-20.833159897997316,-21.154460303554487,-35.87718359380867,-3.042291563351068,1000
Hubei Province,5.051408304678919,1.3005261322268133,1.3061934432930686,1.0326318993141288,1.7099137591311688,1000,-20.599211058800396,-20.924950132194052,-35.54926839359788,-3.01154822866867,1000
Hubei Province,5.123048328063047,1.3034823648109382,1.30953863128662,1.0327376178378809,1.7181788661346586,1000,-20.373341289539937,-20.667773680700055,-35.2303645598447,-2.9829439803288453,1000
Hubei Province,5.195704363743333,1.3064613797310936,1.312464705817726,1.0331287802748699,1.7265295685736843,1000,-20.15516816040941,-20.41679420161433,-34.920077872680565,-2.9563611655462663,1000
Hubei Province,5.269390820997405,1.309463277270892,1.315743319951722,1.033533342778119,1.734915086199371,1000,-19.94433265599305,-20.21792068777688,-34.61803706422627,-2.9316899704955697,1000
Hubei Province,5.344122313457973,1.3124881573435991,1.3191012956901198,1.0339513291194191,1.743335277786342,1000,-19.740497416249198,-20.04688037793835,-34.32389217085414,-2.9088277880384537,1000
Hubei Province,5.419913662011037,1.3155361195457713,1.3223456026651534,1.0343827617496462,1.7517900082023417,1000,-19.54334513368353,-19.856959309630135,-34.093344548767654,-2.887678645603889,1000
Hubei Province,5.496779897735195,1.3186072632088108,1.3260744058413199,1.0348276618854717,1.760279148201827,1000,-19.352577090760928,-19.668716756347344,-33.89511720470965,-2.868152686633266,1000
Hubei Province,5.57473626488263,1.3217016874485412,1.3287892366028715,1.035286049592048,1.7688025742275024,1000,-19.167911823439034,-19.471480289277764,-33.701460555053025,-2.8501656998214386,1000
Hubei Province,5.653798223902378,1.3248194912128595,1.3321960471140946,1.0357579438618354,1.7773601682194224,1000,-18.98908389830784,-19.281155637311333,-33.513527526691014,-2.8336386910829487,1000
Hubei Province,5.7339814545064725,1.327960773327574,1.3360870581677031,1.0362433626897778,1.7859518174314175,1000,-18.815842792224682,-19.111321766901938,-33.33109990070177,-2.818497493777803,1000
Hubei Province,5.8153018587795735,1.3311256325404692,1.3393896190432022,1.0367423231450228,1.7945774142544944,1000,-18.647951864551587,-18.940840555076775,-33.084942269822946,-2.804672413262828,1000
Hubei Province,5.8977755643327034,1.3343141675636954,1.3431587656218298,1.0372548414393215,1.803236856046965,1000,-18.485187413187568,-18.7697429116593,-32.80402117494779,-2.7621366595727816,1000
Hubei Province,5.981418927501698,1.3375264771145432,1.346547078849964,1.0377809329923369,1.8119300449710096,1000,-18.327337806526792,-18.59607739059704,-32.5294254583061,-2.7105785723694966,1000
Hubei Province,6.066248536591024,1.340762659954667,1.3496300931115275,1.0383206124939364,1.8231882458322857,1000,-18.174202684310202,-18.41889024671637,-32.2617630023334,-2.662606949207539,1000
Hubei Province,6.1522812151636055,1.3440228149278093,1.3525856221465304,1.0378308108024321,1.8351912628167255,1000,-18.02559222107416,-18.277856982764966,-32.000771301394295,-2.5994893325010016,1000
Hubei Province,6.239534025377303,1.3473070409961512,1.3561157490581457,1.0374892265502453,1.8447381585922027,1000,-17.881326446546833,-18.126744857724226,-31.74620097482424,-2.517655081928268,1000
Hubei Province,6.328024271368712,1.350615437275255,1.3602959866929485,1.0381490731916823,1.8519467308796986,1000,-17.74123461792138,-17.999339962710984,-31.502877643466,-2.5160317938125862,1000
Hubei Province,6.417769502684951,1.353948103067726,1.3641280214757823,1.0388558902765919,1.8591761539923057,1000,-17.60515463943967,-17.87629500182335,-31.265872141358326,-2.4983598954286457,1000
Hubei Province,6.508787517764118,1.3573051378956307,1.368176671606818,1.0392002607325137,1.8707278598858081,1000,-17.472932525183587,-17.732162229862233,-31.019029501256032,-2.463662921607416,1000
Hubei Province,6.601096367465108,1.3606866415317203,1.3720167203105929,1.0393451996874656,1.8826989987622105,1000,-17.344421901361027,-17.619564465008946,-30.76787701478903,-2.4316950642230037,1000
Hubei Province,6.694714358647497,1.364092714029509,1.3756233566439102,1.0395204196348584,1.891981719606595,1000,-17.219483544743877,-17.515613240641173,-30.52554838709298,-2.4023388791523237,1000
Hubei Province,6.789660057802188,1.3675234557522722,1.3787740314435415,1.0394067725255969,1.8984395269765322,1000,-17.097984954229698,-17.40194287359045,-30.28896252893012,-2.375482751005915,1000
Hubei Province,6.885952294733557,1.3709789674009858,1.3827673036152452,1.0388093133339162,1.9048685298733294,1000,-16.979799952786852,-17.283415136711394,-30.057047874486926,-2.3510205491859115,1000
Hubei Province,6.983610166293805,1.3744593500412767,1.3862438634184717,1.0382110850780872,1.9112685686787694,1000,-16.864808317298998,-17.15871795206052,-29.8681914380965,-2.3045723081271623,1000
Hubei Province,7.082653040170284,1.3779647051294317,1.390698467703885,1.0376571663467213,1.919613223920482,1000,-16.752895434054576,-17.047678496776513,-29.694070480749396,-2.236620628794775,1000
