province,return_period,factual_original,factual_bootstrap_median,factual_lower_95,factual_upper_95,factual_valid_bootstraps,counterfactual_original,counterfactual_bootstrap_median,counterfactual_lower_95,counterfactual_upper_95,counterfactual_valid_bootstraps
Hubei Province,628.480985090472,-1.4689209981848812,-1.463732203133707,-1.6021743688204275,-1.3282843577946228,1000,-1.2971467406122117,-1.2882105388117178,-1.415549880472976,-1.1651098664329604,1000
Hubei Province,643.1412636862285,-1.4720539452310644,-1.466866490651069,-1.6055952748256828,-1.3308991051410133,1000,-1.299883565247748,-1.2909330794175589,-1.4186767612453712,-1.1673311573747895,1000
Hubei Province,658.1435156647983,-1.4751790499664976,-1.4699929488103254,-1.6092793026854668,-1.333506720565295,1000,-1.3026128237267567,-1.2936880173706622,-1.4217955564488942,-1.1695454933216325,1000
Hubei Province,673.4957180774888,-1.4782963625263987,-1.4731412816600078,-1.6129237743688085,-1.3361072516147672,1000,-1.3053345668317513,-1.2963031836560057,-1.4252141749860625,-1.1717529241175526,1000
Hubei Province,689.2060340525119,-1.4814059325395408,-1.476386453668722,-1.6164305547870395,-1.3387007453419166,1000,-1.308048844814225,-1.299037156649348,-1.4287379383054932,-1.173953499059823,1000
Hubei Province,705.2828171355064,-1.4845078091351953,-1.479599114772308,-1.619927631321654,-1.3412872483113605,1000,-1.3107557074021277,-1.3017863492430743,-1.4322539459715617,-1.1761472669069295,1000
Hubei Province,721.7346157313193,-1.4876020409499568,-1.4826825881799783,-1.6234099914868778,-1.343866806606669,1000,-1.3134552038072127,-1.3044871176644721,-1.4357622444709222,-1.1783342758864261,1000
Hubei Province,738.5701776493927,-1.4906886761344467,-1.4857163873508492,-1.62688431527363,-1.346441494041683,1000,-1.3161473827322598,-1.3072049244699784,-1.4392628798425264,-1.18051457370265,1000
Hubei Province,755.798454755181,-1.493767762359907,-1.4887426168670383,-1.630324786143682,-1.3490126572678878,1000,-1.3188322923781652,-1.3098715756145396,-1.442755897683527,-1.1826882075442982,1000
Hubei Province,773.4286077300679,-1.496839346824676,-1.4917178489899081,-1.6336539746489358,-1.351577011877489,1000,-1.321509980450911,-1.3125211996693564,-1.446241343155081,-1.1848552240918666,1000
Hubei Province,791.4700109423204,-1.499903476260562,-1.4946289144436826,-1.6369750838249426,-1.3541346020408362,1000,-1.3241804941684137,-1.3151984080980823,-1.4497192609880583,-1.1870156695249552,1000
Hubei Province,809.9322574316561,-1.5029601969390982,-1.4975920859721972,-1.64028816381791,-1.3566854714805323,1000,-1.3268438802672529,-1.3178688281240576,-1.4531896954886523,-1.1891695895294414,1000
Hubei Province,828.8251640100926,-1.5060095546777024,-1.5007202111488969,-1.6435932642818936,-1.3591190024708497,1000,-1.329500185009284,-1.3206083895790302,-1.4566526905439043,-1.1911836587211329,1000
Hubei Province,848.1587764817768,-1.5090515948457257,-1.5036276754793199,-1.6473849853493132,-1.361369074133448,1000,-1.3321494541881382,-1.3231470142536255,-1.4601082896271278,-1.1931466465828935,1000
Hubei Province,867.9433749845753,-1.5120863623704035,-1.506666724281672,-1.6510108592784678,-1.3636125465073474,1000,-1.3347917331356105,-1.3258135168521865,-1.4635565358032552,-1.1951033598769103,1000
Hubei Province,888.1894794562695,-1.5151139017427058,-1.5097225794872682,-1.654437193460943,-1.3658494643790828,1000,-1.3374270667279367,-1.3285209245653593,-1.4669974717340863,-1.1970538432597273,1000
Hubei Province,908.9078552282499,-1.5181342570230913,-1.512771326330796,-1.6581616418139788,-1.3680798720680942,1000,-1.3400554993919678,-1.3312823007629282,-1.4702282389335584,-1.198998140905315,1000
Hubei Province,930.1095187497,-1.5211474718471645,-1.5158130075886547,-1.662028775206668,-1.3706638600378993,1000,-1.3426770751112347,-1.33408955431731,-1.473355197496828,-1.2009362965119987,1000
Hubei Province,951.805743445301,-1.5241535894312377,-1.5187493880811238,-1.6658884728480163,-1.3732599825006082,1000,-1.345291837431914,-1.336780951551665,-1.4764749068297078,-1.2028683533092632,1000
Hubei Province,974.0080657095784,-1.5271526525778065,-1.5216773207162522,-1.6697407757309397,-1.3758495810716282,1000,-1.347899829468692,-1.339146116098732,-1.479587410331953,-1.204794354064437,1000
Hubei Province,996.7282910410737,-1.530144703680931,-1.5245982971412393,-1.6735857244805568,-1.378432696286876,1000,-1.350501093910529,-1.3415555531673404,-1.48269275099129,-1.206716078225254,1000
Hubei Province,1019.9785003196105,-1.53312978473153,-1.527528570556823,-1.6774216275808802,-1.3810093682875297,1000,-1.3530956730263304,-1.3440768262245506,-1.4857909713887378,-1.2086337418873838,1000
Hubei Province,1043.7710562299771,-1.536107937322588,-1.5303893629242256,-1.6812424156225756,-1.3835796368252284,1000,-1.3556836086705193,-1.346591370746855,-1.4888821137038386,-1.2105454747309934,1000
Hubei Province,1068.1186098354624,-1.5390792026542806,-1.5333735042044994,-1.6849147055258256,-1.3861435412671792,1000,-1.3582649422885176,-1.3490992296104822,-1.4919662197198094,-1.2125660091159964,1000
Hubei Province,1093.034107304723,-1.5420436215390128,-1.5362961931660624,-1.6883395169030597,-1.3887011206011843,1000,-1.3608397149221398,-1.3516004452676427,-1.4950433308286035,-1.214337994378589,1000
Hubei Province,1118.5307967955664,-1.5450012344063784,-1.5393852443883662,-1.6917517034754639,-1.3912458459478727,1000,-1.3634079672148924,-1.3540869580114878,-1.4981134880358988,-1.2162255200809182,1000
Hubei Province,1144.6222354993088,-1.5479520813080396,-1.5422348043241714,-1.6951551058350753,-1.393651437442131,1000,-1.3659697394171892,-1.356583114685045,-1.5011767319659963,-1.218214145715357,1000
Hubei Province,1171.3222968494574,-1.5508962019225265,-1.5450298495746029,-1.6985512950672887,-1.3960508586572458,1000,-1.3685250713914798,-1.3591189464993172,-1.5042331028666514,-1.2202179466251681,1000
Hubei Province,1198.6451778985356,-1.5538336355599625,-1.5478442129875303,-1.7019403119370502,-1.3984483936749776,1000,-1.3710740026172965,-1.3614806137301665,-1.5072826406138164,-1.2222159718359407,1000
Hubei Province,1226.605406866995,-1.5567644211667098,-1.550458938435834,-1.7053221968407934,-1.4008401468146134,1000,-1.3736165721962152,-1.3640017795308983,-1.5103253847163167,-1.2242082593414914,1000
Hubei Province,1255.217850868213,-1.5596885973299486,-1.5532173466375336,-1.7088215384702552,-1.4032258392669488,1000,-1.3761528188567393,-1.3665876457663055,-1.5133613743204501,-1.2261948467528876,1000
Hubei Province,1284.497723813686,-1.5626062022821754,-1.55619446855716,-1.7126828970209338,-1.4056078597275206,1000,-1.378682780959102,-1.3690907724454586,-1.5163906482145106,-1.228175771303596,1000
Hubei Province,1314.460594502625,-1.5655172739056362,-1.5591950430386268,-1.7165373975637723,-1.4079879959448685,1000,-1.381206496499992,-1.3716284414271263,-1.5194051032162903,-1.2301510698545446,1000
Hubei Province,1345.1223949002585,-1.568421849736687,-1.5622073016848366,-1.7203850757081671,-1.4103621807552305,1000,-1.3837240031172042,-1.3740597412182933,-1.5224114644528444,-1.2321207788991015,1000
Hubei Province,1376.4994286092262,-1.5713199669700886,-1.5651507809858578,-1.7239747135406047,-1.4127304501918352,1000,-1.3862353380942147,-1.3765428813880236,-1.5254112223792766,-1.2340849345679683,1000
Hubei Province,1408.6083795385944,-1.5742116624632296,-1.5680681103920544,-1.7274456066086743,-1.415092839947797,1000,-1.388740538364682,-1.379019885110376,-1.5284044144624078,-1.2360435726339947,1000
Hubei Province,1441.4663207750823,-1.5770969727402901,-1.5710625133481617,-1.730903604882061,-1.4174493853804464,1000,-1.3912396405168779,-1.3812760030811118,-1.5313910778317033,-1.2379804495797955,1000
Hubei Province,1475.090723661225,-1.5799759339963324,-1.5739145406049277,-1.734354863664655,-1.4198001215155878,1000,-1.3937326807980484,-1.3837099760695,-1.5343712492834076,-1.2398468873386248,1000
Hubei Province,1509.4994670853025,-1.5828485821013392,-1.5767822056383058,-1.7377994189961414,-1.4221450830516897,1000,-1.3962196951187034,-1.3861925163770934,-1.5373449652846152,-1.2417080189019494,1000
Hubei Province,1544.710846987959,-1.5857149526041783,-1.5797839015980184,-1.741237306605636,-1.4244843043640123,1000,-1.3987007190568408,-1.3887563333147233,-1.540312261977274,-1.2435638784129566,1000
Hubei Province,1580.7435860905916,-1.5885750807365129,-1.5825824042973013,-1.744668561915356,-1.4268178195086654,1000,-1.4011757878621032,-1.3912644987327671,-1.543273175182134,-1.2454144996790963,1000
Hubei Province,1617.6168438506609,-1.5914290014166523,-1.58544057716273,-1.7480932200442352,-1.429145662226605,1000,-1.4036449364598695,-1.3937236170081029,-1.5462277404026303,-1.2472599161764795,1000
Hubei Province,1655.3502266492274,-1.5942767492533394,-1.5884419721916625,-1.7515113158114854,-1.431467865947568,1000,-1.4061081994552835,-1.3961437044855114,-1.549175992828711,-1.2491001610542136,1000
Hubei Province,1693.963798216125,-1.5971183585494844,-1.5914372914091417,-1.754922883740105,-1.4337844637939405,1000,-1.4085656111372173,-1.3985579929974548,-1.5521179673406016,-1.2510499288753196,1000
Hubei Province,1733.4780902983257,-1.5999538633058397,-1.594399166153785,-1.7583279580603346,-1.4360954885845738,1000,-1.4110172054821775,-1.4009632198724882,-1.55508184865519,-1.2530625000530564,1000
Hubei Province,1773.9141135771447,-1.60278329722462,-1.597276936727671,-1.7617265727130638,-1.438400972838534,1000,-1.4134630161581452,-1.4033900753688036,-1.5581581215968403,-1.2550698345523053,1000
Hubei Province,1815.2933688401208,-1.6056066937130677,-1.6001470027254245,-1.765118761353184,-1.4407009487787954,1000,-1.415903076528362,-1.4057262796489978,-1.5612282867416085,-1.2570719641553185,1000
Hubei Province,1857.6378584134918,-1.6084240858869647,-1.6029395626265601,-1.7685045573528961,-1.442995448335879,1000,-1.4183374196550544,-1.4080599651866863,-1.5642923765035162,-1.2590689203467527,1000
Hubei Province,1900.9700978613503,-1.6112355065740909,-1.605726163313821,-1.7718838678764193,-1.4452111046519975,1000,-1.4207660783031035,-1.4104143598077772,-1.5673504230210893,-1.2610405038549226,1000
Hubei Province,1945.3131279576971,-1.6140409883176305,-1.6085226647060775,-1.7752557228068502,-1.4473419972843988,1000,-1.4231890849436553,-1.412805826434468,-1.570402458160564,-1.2626696328162703,1000
Hubei Province,1990.6905269377744,-1.6168405633795313,-1.6113834768588646,-1.7786296076704486,-1.449467502612215,1000,-1.4256064717576806,-1.4151388801650744,-1.5734485135190412,-1.264293992906959,1000
Hubei Province,2037.1264230351558,-1.6196342637438084,-1.6142111617234711,-1.7821631964506852,-1.4515876526075404,1000,-1.4280182706394757,-1.417531193534185,-1.5764886204275925,-1.2659136148280365,1000
Hubei Province,2084.645507311306,-1.6224221211198024,-1.6170198406298035,-1.7854582209102439,-1.4540209913774873,1000,-1.430424513200115,-1.419952119859824,-1.5795228099543241,-1.2675285289810838,1000
Hubei Province,2133.2730467844,-1.62520416694539,-1.619929661447233,-1.7887470085037425,-1.4562932836339362,1000,-1.4328252307708471,-1.422367503328176,-1.5825511129073961,-1.269138765472095,1000
Hubei Province,2183.034897864388,-1.627980432390144,-1.6227589622205345,-1.7920295912445903,-1.4584843905522735,1000,-1.435220454406443,-1.4247207188986009,-1.5855735598379939,-1.2707443541152916,1000
Hubei Province,2233.957520101469,-1.6307509483584515,-1.6255904870719884,-1.7953647042085414,-1.460670162214644,1000,-1.4376102148884924,-1.4271116161047859,-1.5885901810432619,-1.2725027099163657,1000
Hubei Province,2286.067990255245,-1.6335157454925824,-1.6283433814259332,-1.7988203782340544,-1.4628506294315782,1000,-1.439994542728651,-1.4294845631256439,-1.591601006569192,-1.2742647469798327,1000
Hubei Province,2339.3940166920806,-1.636274854175715,-1.6310669345256066,-1.802317180916598,-1.4650258227376278,1000,-1.4423734681718396,-1.4318450298808276,-1.5946060662134702,-1.2760220812128957,1000
Hubei Province,2393.9639541182933,-1.6390283045349172,-1.6337795284684729,-1.805863602066939,-1.4671957723946918,1000,-1.4447470211993958,-1.43424540086473,-1.5976053895282851,-1.2777747410743112,1000
Hubei Province,2449.8068186570204,-1.6417761264440855,-1.6364804500223689,-1.8094041595626,-1.4693605083952905,1000,-1.4471152315321782,-1.4366570510310266,-1.6005990058230914,-1.2795227547592851,1000
Hubei Province,2506.9523032767725,-1.6445183495268387,-1.6391757976031798,-1.8129388815294238,-1.4715200604657899,1000,-1.4494781286336251,-1.4389244544592328,-1.6035869441673407,-1.2812661502027276,1000
Hubei Province,2565.430793579896,-1.647255003159374,-1.6418734604682905,-1.8164677958728537,-1.473674458069583,1000,-1.4518357417127696,-1.4411342168711907,-1.606569233393167,-1.2830049550824667,1000
Hubei Province,2625.273383959301,-1.6499861164732774,-1.6445237059403741,-1.8199909302803174,-1.4757049670949964,1000,-1.454188099727206,-1.4433388532581946,-1.6096882228799005,-1.2847391968224058,1000
Hubei Province,2686.5118941320907,-1.652711718358299,-1.6471786646366053,-1.823508312223579,-1.4774501274258944,1000,-1.4565352313860191,-1.445538392201676,-1.6125359371505026,-1.2864689025956353,1000
Hubei Province,2749.1788860588554,-1.6554318374650825,-1.6498617459239293,-1.827019968961061,-1.4791905888848098,1000,-1.4588771651526655,-1.4477506529709823,-1.6155168883582607,-1.2881940993274972,1000
Hubei Province,2813.307681257635,-1.658146502207862,-1.652532591579374,-1.8305259275401287,-1.480926379789053,1000,-1.461213929247815,-1.4500705548584345,-1.6184923083809954,-1.2899148136986025,1000
Hubei Province,2878.932378521753,-1.6608557407671163,-1.655109778531564,-1.8340262147993498,-1.4826575281957535,1000,-1.4635455516521498,-1.4523853913975668,-1.62146222480792,-1.2916310721478028,1000
Hubei Province,2946.08787205096,-1.6635595810921862,-1.657681546883331,-1.8375208573707216,-1.4846630947526853,1000,-1.4658720601091266,-1.4546951898264244,-1.6244266650074306,-1.2933429008751178,1000
Hubei Province,3014.8098700054866,-1.666258050903859,-1.6602479252063516,-1.8408489925687053,-1.4866867937685164,1000,-1.4681934821276936,-1.4570148499793563,-1.6273856561295281,-1.295050325844617,1000
Hubei Province,3085.134913492927,-1.668951177696907,-1.6628461938969128,-1.8440421279775239,-1.488714254608653,1000,-1.470509844984971,-1.4594089848682013,-1.6303392251082003,-1.2967533727872598,1000
Hubei Province,3157.100395998003,-1.6716389887426035,-1.6655461145166242,-1.8472295976246773,-1.4909367597869865,1000,-1.4728211757288947,-1.4617833681345855,-1.6332873986637773,-1.298455624693298,1000
Hubei Province,3230.744583265561,-1.6743215110911915,-1.6682407351546105,-1.8504114289896718,-1.4932230221182081,1000,-1.4751275011808191,-1.464112797884424,-1.6362302033052507,-1.3001560984104987,1000
Hubei Province,3306.106633647381,-1.6769987715743258,-1.6709693360463802,-1.853587649337238,-1.4955045314107653,1000,-1.4774288479380844,-1.4664371672774963,-1.6391676653325626,-1.3018525002260275,1000
Hubei Province,3383.2266189235816,-1.6796707968074773,-1.6737060362669869,-1.8567582857196367,-1.497781312387906,1000,-1.4797252423765468,-1.4687565032139283,-1.6420998108388616,-1.3035446173505885,1000
Hubei Province,3462.1455456097387,-1.6823376131923038,-1.6762930647248655,-1.8599233649789266,-1.5000533895702746,1000,-1.4820167106530742,-1.4710708323699313,-1.6450266657127288,-1.3052324744032713,1000
Hubei Province,3542.905376761018,-1.6849992469189932,-1.6789565729354536,-1.8630829137492078,-1.502320787278161,1000,-1.484303278708004,-1.473328379006675,-1.6479482556403755,-1.306916095786315,1000
Hubei Province,3625.549054284918,-1.6876557239685652,-1.6815665774871207,-1.8662369584588308,-1.5045835296337244,1000,-1.4865849722675695,-1.4755431242445098,-1.6508646061078072,-1.3085955056876648,1000
Hubei Province,3710.1205217744946,-1.6903070701151504,-1.6841714765943512,-1.8693812440073456,-1.5068416405631788,1000,-1.4888618168462884,-1.4777530259338174,-1.6537688183287922,-1.3102707280834824,1000
Hubei Province,3796.6647478742193,-1.692953310928232,-1.6867712958516174,-1.8725851359655852,-1.509095143798956,1000,-1.4911338377493222,-1.4799581097182455,-1.6566607005697689,-1.3119417867406304,1000
Hubei Province,3885.227750190846,-1.6955944717748606,-1.6893660606499084,-1.8760440417844664,-1.5113440628818302,1000,-1.4934010600747973,-1.4821584010294382,-1.6595454508072376,-1.313608705219114,1000
Hubei Province,3975.8566197620753,-1.6982305778218356,-1.6919616282131373,-1.8794977127688584,-1.5135884211630224,1000,-1.4956635087160999,-1.4843539250894064,-1.6624246550602366,-1.3152715068744898,1000
Hubei Province,4068.5995460959625,-1.7008616540378598,-1.694612411252099,-1.8829461722868501,-1.5157231441417531,1000,-1.4979212083641338,-1.4865447069128572,-1.6652987400350898,-1.3169302148602344,1000
Hubei Province,4163.5058427944205,-1.7034877251956635,-1.6972351029734793,-1.8863894435354072,-1.5177756696407612,1000,-1.5001741835095486,-1.4887876823618942,-1.6681677301493267,-1.31858485213009,1000
Hubei Province,4260.625973774416,-1.7061088158740991,-1.699847630733843,-1.889827549542105,-1.5198236282074649,1000,-1.5024224584449388,-1.491058301031448,-1.6710316496335993,-1.320235441440361,1000
Hubei Province,4360.011580100847,-1.7087249504602093,-1.7025888079039682,-1.8932605131668436,-1.521867044034462,1000,-1.5046660572670112,-1.4933242356616698,-1.673890522533641,-1.3218820053521925,1000
Hubei Province,4461.715507445286,-1.7113361531512643,-1.7052377669968468,-1.8965024584817252,-1.5239059411151414,1000,-1.50690500387872,-1.4957216609041666,-1.6767443727122007,-1.3235245662338062,1000
Hubei Province,4565.791834185288,-1.7139424479567773,-1.7078818457885716,-1.8995523176629556,-1.5259403432458931,1000,-1.509139321991378,-1.4980036687419822,-1.6795932238509454,-1.325163146262707,1000
Hubei Province,4672.295900159139,-1.7165438587004855,-1.7104879660219945,-1.9025969555221536,-1.5279702740282872,1000,-1.511369035126735,-1.500242394259709,-1.682437099452345,-1.3267977674278586,1000
Hubei Province,4781.284336091342,-1.7191404090223124,-1.7129988576480135,-1.9056363963242473,-1.5299957568712228,1000,-1.5135941666190285,-1.5024280519565243,-1.685276022841527,-1.3284284515318294,1000
Hubei Province,4892.815093704534,-1.721732122380298,-1.7155027912759162,-1.9086706641526774,-1.5320168149930462,1000,-1.5158147396170072,-1.5045964296866787,-1.6881100171681094,-1.3300552201929063,1000
Hubei Province,5006.947476533754,-1.7243190220525058,-1.718108087652298,-1.911699782911255,-1.534033471423641,1000,-1.5180307770859274,-1.5066711831581336,-1.690939105408008,-1.3316780948471783,1000
Hubei Province,5123.742171459548,-1.7269011311389062,-1.7208469284174512,-1.9147237763260034,-1.53604574900649,1000,-1.5202423018095208,-1.5087296576187554,-1.6937633103652234,-1.3332970967505895,1000
Hubei Province,5243.261280976617,-1.7294784725632304,-1.7235162550835108,-1.917742667946969,-1.538053670400709,1000,-1.5224493363919371,-1.5108802681660216,-1.696582654673599,-1.3349122469809709,1000
Hubei Province,5365.56835621517,-1.7320510690748059,-1.7260968897220024,-1.920753482749905,-1.540057258083048,1000,-1.5246519032596613,-1.513032513627101,-1.6993971607985638,-1.3365267846115723,1000
Hubei Province,5490.72843073256,-1.7346189432503634,-1.7285635868046811,-1.9237559223047793,-1.542056534349874,1000,-1.5268500246634018,-1.515180310292889,-1.7022068510388448,-1.3381376971568508,1000
Hubei Province,5618.808055093179,-1.7371821174958206,-1.730982904529379,-1.9267533291065029,-1.5440515213191188,1000,-1.5290437226799585,-1.5173236805222015,-1.7050117475281632,-1.3397448187449825,1000
Hubei Province,5749.8753322549355,-1.7397406140480456,-1.7334411560063834,-1.9297457260392317,-1.5460422409322045,1000,-1.531233019214061,-1.5195803097386882,-1.7078118722369058,-1.3413481697513585,1000
Hubei Province,5883.999953781219,-1.742294454976594,-1.7359979306357531,-1.9327331358196371,-1.5480287149559417,1000,-1.533417936000185,-1.5218822550317253,-1.7106072469737768,-1.343135595156349,1000
Hubei Province,6021.253236897546,-1.7448436621854253,-1.7385870534157906,-1.9357155809985855,-1.5500109649844027,1000,-1.5355984946043442,-1.5240853005126804,-1.7133978933874252,-1.344934734690564,1000
Hubei Province,6161.708162412614,-1.747388257414596,-1.7411715805105623,-1.9386930839627998,-1.5519890124407696,1000,-1.5377747164258588,-1.5262840509304516,-1.7161838329680563,-1.3467299874513905,1000
Hubei Province,6305.439413523907,-1.749928262241932,-1.7437515332328037,-1.941688029033,-1.5539628785791568,1000,-1.539946622699099,-1.5284503781561471,-1.718965087049019,-1.3485213732905734,1000
Hubei Province,6452.523415528545,-1.7524636980846808,-1.7463113360870166,-1.9448600382165346,-1.555932584486409,1000,-1.5421142344952092,-1.5305627618122204,-1.7216118774942477,-1.3503089119024845,1000
Hubei Province,6603.038376460375,-1.7549945862011351,-1.7487117144269986,-1.9480270981414227,-1.557898151083877,1000,-1.5442775727238036,-1.5326708909287192,-1.724136843507297,-1.3518974585606716,1000
Hubei Province,6757.064328675056,-1.7575209476922482,-1.7509286726372335,-1.9511892303932221,-1.5598595991291686,1000,-1.546436658134647,-1.5347747863869958,-1.7266571432010145,-1.353407820139701,1000
Hubei Province,6914.683171405141,-1.7600428035032158,-1.7532310736301544,-1.9543464564048443,-1.561816949217876,1000,-1.548591511319307,-1.5368744689079497,-1.7291727985049874,-1.3549162988293482,1000
Hubei Province,7075.978714307829,-1.7625601744250468,-1.7557262311734099,-1.9574987974580413,-1.5637702217852796,1000,-1.5507421527127887,-1.5390560101769013,-1.7316803429504068,-1.3564214052486645,1000
Hubei Province,7241.03672202856,-1.76507308109611,-1.7582230403886832,-1.9606462746848725,-1.5657194371080339,1000,-1.5528886025951478,-1.5413034308582443,-1.7341805704699385,-1.3579229446680117,1000
Hubei Province,7409.94495980406,-1.7675815440036624,-1.7607439203187272,-1.963788909069152,-1.5676646153058245,1000,-1.5550308810930804,-1.5435119214013062,-1.736676218210279,-1.359420936081581,1000
Hubei Province,7582.793240129217,-1.7700855834853566,-1.763187419987658,-1.966926721447884,-1.5696057763430076,1000,-1.5571690081814955,-1.545621297565809,-1.739187376155501,-1.3609153983289117,1000
Hubei Province,7759.673470512497,-1.772585219730732,-1.7656885795720387,-1.970059732512673,-1.5715429400302279,1000,-1.5593030036850648,-1.5476798844311448,-1.7419743480102095,-1.3624063500965742,1000
Hubei Province,7940.679702345331,-1.7750804727826852,-1.7681591762902942,-1.9731879628111213,-1.5734761260260142,1000,-1.5614328872797532,-1.5496892731550274,-1.7447568577738912,-1.3638938099198272,1000
Hubei Province,8125.908180911453,-1.777571362538922,-1.7706926248022712,-1.97631143274821,-1.5754053538383543,1000,-1.5635586784943307,-1.5517619407707557,-1.747534924891992,-1.365483846228654,1000
Hubei Province,8315.457396562822,-1.780057908753392,-1.7731372186645162,-1.9794301625876594,-1.5773306428262506,1000,-1.5656803967118649,-1.5538931231079203,-1.750183651418312,-1.3670970995258616,1000
Hubei Province,8509.428137089213,-1.7825401310377058,-1.7756745276639383,-1.9825441724532773,-1.5792547558218517,1000,-1.5677980611711915,-1.5560202562384307,-1.7526715763848644,-1.3687067935527684,1000
Hubei Province,8707.9235413095,-1.7850180488625327,-1.7781590670317993,-1.9856534823302865,-1.581175602018096,1000,-1.569911690968371,-1.5581219209347483,-1.7552282107748043,-1.3703129463757675,1000
Hubei Province,8911.049153912983,-1.787491681558982,-1.7806614374715273,-1.9887581120666407,-1.58309256452968,1000,-1.5720213050581229,-1.5602060561205573,-1.757945981163814,-1.3719155759199888,1000
Hubei Province,9118.912981580002,-1.7899610483199697,-1.7831154169973198,-1.991858081374322,-1.5850056621329005,1000,-1.5741269222552432,-1.5622862531824095,-1.7606593823323955,-1.3735146999707808,1000
Hubei Province,9331.625550411616,-1.792426168201562,-1.7855872653305254,-1.9949534098306223,-1.5869149134626246,1000,-1.5762285612360052,-1.564362530500271,-1.7633684331870365,-1.3751103361751735,1000
Hubei Province,9549.29996469898,-1.7948870601243108,-1.7880937747598433,-1.9980441168794116,-1.5888203370137308,1000,-1.5783262405395408,-1.5664349063192509,-1.7660731525027242,-1.3767053593603649,1000
Hubei Province,9772.05196706351,-1.7973437428745633,-1.7905970831500644,-2.0011302218323896,-1.590721951142525,1000,-1.5804199785692052,-1.5685073248806205,-1.7687735589241953,-1.378299978610086,1000
Hubei Province,10000.0,-1.799796235105765,-1.793096190684095,-2.004211743870321,-1.5926197740681418,1000,-1.5825097935939234,-1.5706610217923447,-1.7714696709671782,-1.3798911594357206,1000
Hunan Province,1.01,1.333436423903654,1.3306972367720658,1.2365925426854314,1.4302156190315012,1000,1.4929821395197465,1.489203455263537,1.3878917112186395,1.5886498759495238,1000
Hunan Province,1.0335597921543838,1.1011009539393584,1.0981734239533743,1.0222201388326833,1.181836777161066,1000,1.2475748731837306,1.244544493629952,1.1707922370896784,1.3220932046465033,1000
Hunan Province,1.0576691524338744,0.9781608121154937,0.9769961226102813,0.9065917104085438,1.053537903410821,1000,1.120697495767211,1.118019787306411,1.0524559954835722,1.189086563940158,1000
Hunan Province,1.0823409003541173,0.8889998344358833,0.8885511620102255,0.8219286328141567,0.9622167289684462,1000,1.0300495299174732,1.0276757392614297,0.9656016282602861,1.0985835278341394,1000
Hunan Province,1.1075881544655348,0.8170695776221316,0.8176188262749651,0.7500405103224257,0.8891118902389119,1000,0.9577841186497453,0.9558868767613713,0.8945593505875931,1.0234419693211299,1000
Hunan Province,1.133424339328768,0.7557714074560915,0.7565014371535231,0.6910746645558877,0.8264019219029951,1000,0.8968206979791293,0.895297580882452,0.8340882980131602,0.961154821904978,1000
Hunan Province,1.1598631926528329,0.7017584717299999,0.7025344164850978,0.6366549702115548,0.7716668627818494,1000,0.8435805558645402,0.8423914845308876,0.7807155240684042,0.9064416097828181,1000
Hunan Province,1.1869187725997843,0.6530839942454298,0.6539288547549713,0.58756209488806,0.7221739044135154,1000,0.7959873570735103,0.7951180320934377,0.732764562606733,0.8581780711726559,1000
Hunan Province,1.2146054652597715,0.6085093929362473,0.6090410228092336,0.5427762514476784,0.6766508894194541,1000,0.752722491416733,0.7520565696103989,0.6911574282788956,0.8141416505752634,1000
Hunan Province,1.2429379923004635,0.5671950116471622,0.5671977278633854,0.5014362797358376,0.6348780048458378,1000,0.7128931006360593,0.7122088080103605,0.65159898992862,0.7735177852653257,1000
Hunan Province,1.2719314187949051,0.5285440396580985,0.5286452945633193,0.4646578670755835,0.5956280007848077,1000,0.6758649160207222,0.675474089117336,0.616100340281065,0.7355712958647301,1000
Hunan Province,1.3016011612319731,0.4921164586551888,0.4923240047527898,0.4286078323055456,0.5599579603291698,1000,0.6411702762855558,0.6407743602871853,0.5818692504575991,0.699526128384199,1000
Hunan Province,1.3319629957136858,0.4575782794697862,0.45739913830087175,0.39509730762508294,0.5255551009166863,1000,0.6084539617269329,0.6084794615390983,0.5498090804390233,0.665592031931173,1000
Hunan Province,1.3630330663437302,0.4246699498594765,0.42445336796962396,0.3633280254678201,0.4913923846911249,1000,0.577439538371312,0.577675144004154,0.5188188471875568,0.6341247123938197,1000
Hunan Province,1.3948278938116616,0.3931858189509836,0.3929658493322815,0.33312791031959166,0.4582860315499716,1000,0.5479075138905243,0.5479907971620576,0.4903259098803021,0.604891484129575,1000
Hunan Province,1.4273643841773445,0.3629602978638324,0.3622556182955158,0.3043204021486757,0.42675701321153836,1000,0.5196806378824255,0.519858176000219,0.46242205097310995,0.5763544156049348,1000
Hunan Province,1.4606598378603033,0.33385824425957616,0.3329379574605974,0.27627663297545857,0.39599171785973786,1000,0.4926137038108861,0.49287581138788117,0.4368500607040824,0.54848961082038,1000
Hunan Province,1.4947319588387633,0.305768104804204,0.3049428682294709,0.24960621473206754,0.3665493291644928,1000,0.4665862874919709,0.4666977159949582,0.41156283255823956,0.5215732071016275,1000
Hunan Province,1.5295988640632745,0.27859691242306334,0.2779589531157051,0.22344691857179685,0.338275197257982,1000,0.44149745911228067,0.44129498168731585,0.3872108710389005,0.49551660201036635,1000
Hunan Province,1.5652790930899205,0.2522665634238061,0.251719902215244,0.19750760160216252,0.3108087870605189,1000,0.41726185644519614,0.4170962048135374,0.36294496202219423,0.4703084802102508,1000
