Province,Return_period,RR_bootstrap_median,RR_lower_95,RR_upper_95,RIC_bootstrap_median,RIC_lower_95,RIC_upper_95
Sichuan Province,4.642122539978843,96.73783030402161,36.38381696052044,659.0834294543508,74.99511399523679,68.53117710607627,82.50043727833716
Sichuan Province,4.707957995609706,98.74129387584392,36.75528202283916,693.2942297682373,74.89144909150409,68.44097185967912,82.42831598039174
Sichuan Province,4.774727142064283,100.63344293575219,37.146530590348476,729.0561837110306,74.78435115152693,68.39367163425116,82.31667611537254
Sichuan Province,4.842443221121577,102.66180447972451,37.63027191869394,764.8528861612758,74.67812853109504,68.31389822781554,82.22271201301317
Sichuan Province,4.911119662358001,104.61428666770178,38.741145027783936,809.0818198747847,74.58178149175407,68.22991360421945,82.1324567021041
Sichuan Province,4.980770085810741,106.40610089829009,39.057903453230566,852.7354970793829,74.48375246177926,68.122345771596,82.02627538799695
Sichuan Province,5.051408304678919,108.57433747462633,39.37438342744512,899.0596708745179,74.38432130515633,68.0284066387788,81.89683727537962
Sichuan Province,5.123048328063047,110.95134173048478,40.07738898617271,948.1065411340478,74.29141906323076,67.93299147981595,81.8597873843676
Sichuan Province,5.195704363743333,113.11297709472662,40.31648817870214,1000.243037663238,74.22580160014235,67.83943146598732,81.76944025431624
Sichuan Province,5.269390820997405,115.31129764559941,40.532803626210125,1055.69299780615,74.13529147210139,67.76512756289449,81.88776330132673
Sichuan Province,5.344122313457973,117.5902640375345,40.74646286555034,1114.6986508610976,74.05326542301242,67.70524837794946,81.93856783240196
Sichuan Province,5.419913662011037,119.62164168050091,40.95745747449553,1251.9591951362067,73.94241676666974,67.64604931717344,81.88283786606675
Sichuan Province,5.496779897735195,121.64580389449483,41.268481167057786,1357.6092666167015,73.86255699600594,67.5875192652979,81.81708272811979
Sichuan Province,5.57473626488263,123.77773519590582,41.655452517628504,1435.6521259600718,73.77769725828678,67.52761071000906,81.71954515760456
Sichuan Province,5.653798223902378,125.97371542561996,42.024025871562245,1518.8806344801067,73.6757057336873,67.38951988236425,81.6214706217892
Sichuan Province,5.7339814545064725,128.12761823110435,42.29667676027356,1607.6900477662798,73.55577313625399,67.25183353782445,81.52252296341979
Sichuan Province,5.8153018587795735,130.4566158772529,42.61569630499594,1708.7589836057043,73.46401328412986,67.11454637422904,81.42360454593315
Sichuan Province,5.8977755643327034,132.7278495045149,43.008134859246574,1820.6623410020152,73.35489948895491,67.00215768718672,81.32167619888135
Sichuan Province,5.981418927501698,135.2088115842411,43.40480487049813,1927.552103698326,73.28455518298989,66.89054817455522,81.20258130452861
Sichuan Province,6.066248536591024,137.8865897102428,43.80374366202994,2041.7044554410043,73.19010521658878,66.75963231083631,81.12167477677235
Sichuan Province,6.1522812151636055,140.51961878315092,44.20447760602164,2163.686184827139,73.10559850633766,66.6569763185937,81.03033688032768
Sichuan Province,6.239534025377303,143.07522188673912,44.60701706907052,2294.114223328097,73.02825670696313,66.52985146462233,80.93270373552524
Sichuan Province,6.328024271368712,145.64414136450245,44.9315535326074,2433.660617567661,72.9508157197782,66.40306991501019,80.83510890740916
Sichuan Province,6.417769502684951,148.46516003168458,45.20103028072592,2583.0580492143526,72.86924431078177,66.27662736140061,80.7375529020606
Sichuan Province,6.508787517764118,151.23807858344207,45.538400549187116,2747.6913380896435,72.79528387202552,66.15077867872073,80.6649292022233
Sichuan Province,6.601096367465108,154.12246466312178,45.92754164703082,2924.5708378984655,72.70506999079038,66.02878947643465,80.60906649993822
Sichuan Province,6.694714358647497,157.075453360589,46.31742254937642,3114.718740222136,72.5950719129172,65.93569669585601,80.55329821394925
Sichuan Province,6.789660057802188,160.1359582376063,46.7080346785389,3318.511952790654,72.53227725657436,65.84302105850405,80.49762319898383
Sichuan Province,6.885952294733557,163.38690603474143,47.09936935909527,3536.99304977103,72.43836801199248,65.71032248779784,80.44204033501939
Sichuan Province,6.983610166293805,166.42710937605682,47.491417817835305,3772.233245028428,72.35570011071977,65.62057295335502,80.3909045854763
Sichuan Province,7.082653040170284,169.51407151817386,47.88631902148052,4025.709868574659,72.2548557182856,65.56822653992542,80.32030597218815
Sichuan Province,7.18310055872654,172.62048254431818,48.19488376259599,4299.047744127455,72.16866939344592,65.47679859198728,80.24964825738347
Sichuan Province,7.28497264289781,175.7881648355999,48.491764791984465,4594.035668941848,72.08637153503881,65.38615354185889,80.17926881321854
Sichuan Province,7.388289496141789,179.11431214988215,48.78766260675493,4912.64493440595,71.98893643940453,65.296597422449,80.10831560898178
Sichuan Province,7.493071608445409,182.50167242706732,49.08256472386324,5257.05016525453,71.89845426432112,65.16013200633961,80.03229027123567
Sichuan Province,7.599339760388451,185.87350545233244,49.3764586953741,5629.652796567981,71.80528355221107,65.02099944180448,79.93236931070396
Sichuan Province,7.7071150272647975,189.27550949794377,49.6693321094852,6003.784386948623,71.73167338403118,64.88220603223134,79.84461240113734
Sichuan Province,7.816418783262106,192.49704047301674,50.03564462686982,6372.01519753777,71.64463461275884,64.74374838937993,79.79956472752279
Sichuan Province,7.927272705700797,195.5851330841201,50.45621828258804,6765.870581587544,71.56772049795312,64.61649124864174,79.75467514788994
Sichuan Province,8.03969877933312,198.88155060183658,50.87787974004817,7229.436315887716,71.49574709406399,64.52450153622355,79.69087295851831
Sichuan Province,8.153719300703223,202.13418557595253,51.30062094208207,7754.98927757976,71.40099690992918,64.43310864724842,79.62285395231741
Sichuan Province,8.269356882569042,205.76912683442913,51.72443370527686,8325.19740114148,71.31441847717943,64.34372147348725,79.59857886160643
Sichuan Province,8.3866344583869,209.55625670744584,52.14930971963501,8944.426386166891,71.23257808038065,64.25482120839965,79.58058390438968
Sichuan Province,8.505575286859717,213.21560794808738,52.5791791953777,9614.503185051062,71.14059769463394,64.16640168357787,79.53769419020155
Sichuan Province,8.626202956549708,217.39334591600067,53.01071427202201,10405.75222983875,71.05570719864401,64.07845685117803,79.49362781847485
Sichuan Province,8.748541390556525,221.69294535426937,53.44336846096506,11210.956412274796,70.98520136825171,63.99098078078303,79.44417868644082
Sichuan Province,8.872614851261718,225.83747817276776,53.87713332216024,12111.123432674945,70.91086235467009,63.90396765636759,79.33730557341269
Sichuan Province,8.998447945140505,230.6050683145896,54.250339645708465,13186.98309875395,70.80514008532852,63.817411773360554,79.23061510354884
Sichuan Province,9.126065627641761,235.4764235673217,54.52316865675122,14375.66972321686,70.71136670329749,63.73292282555086,79.12410586235123
Sichuan Province,9.255493208137237,239.75214333358184,54.79446553106953,15690.877800471728,70.61783692454983,63.64461999843191,79.06584692433748
Sichuan Province,9.386756354940953,244.7383774605624,55.106461083159196,17148.19527847689,70.5278837555729,63.5586031098931,79.00781617719073
Sichuan Province,9.519881100399797,248.8452957881682,55.57851221086049,18765.39810504868,70.43058946726339,63.47367945170484,78.94842057854693
Sichuan Province,9.654893846056298,252.77884620909677,55.905785029267,20562.440077276897,70.34895438435332,63.38919045632234,78.88904708692215
Sichuan Province,9.791821367884632,256.7672346109699,56.20276459359536,22447.741570921396,70.27559931773231,63.30513097757793,78.85393441877696
Sichuan Province,9.930690821600875,260.8112028764844,56.49838871496991,24477.619584822296,70.18657954706057,63.20634928392436,78.82035525639438
Sichuan Province,10.071529748048581,264.91150278245897,56.79610256325118,26722.02105802773,70.10896901558846,63.1274471856183,78.71829202936257
Sichuan Province,10.214366078660744,269.06889612985344,57.09409616142916,29207.969087536676,70.02359325287847,63.049069456786064,78.69384876646457
Sichuan Province,10.35922814099918,273.2841548755226,57.41897825580065,31965.40944200058,69.93997597642756,62.970807088993105,78.67097712897495
Sichuan Province,10.506144664372531,277.5580612657301,57.87780937826018,35023.31684742305,69.88590610780429,62.889257504252605,78.64819843213422
Sichuan Province,10.655144785533896,281.9447356963235,58.33838783596467,38412.46436497551,69.81590247220683,62.80810770418946,78.62551165830843
Sichuan Province,10.806258054459285,286.25001239789634,58.80071499875217,42186.72922144272,69.73562966464807,62.72735316053774,78.60279997785995
Sichuan Province,10.959514440208048,290.46611564270904,59.26479216422481,46316.74687546779,69.65699350708863,62.64736720556807,78.57931198878111
Sichuan Province,11.114944336866362,295.022331760292,59.73062055714832,50410.14972911062,69.59853670529182,62.588388693259866,78.55591142655679
Sichuan Province,11.272578569575057,299.83542396425764,60.19820132885201,54921.78841733572,69.51674297509663,62.51739843677125,78.50678635556147
Sichuan Province,11.432448400642912,304.7338282545468,60.668244215802055,59900.3423867658,69.42360664286971,62.44843989966696,78.44666112619122
Sichuan Province,11.594585535746647,310.730631746723,61.14195957728257,65400.86745294415,69.36152482523923,62.39341522434005,78.38624946323485
Sichuan Province,11.75902213021888,316.09407747637084,61.447080778790514,71485.72669866183,69.30246041072188,62.3386615641461,78.32585458969459
Sichuan Province,11.925790795425188,320.69869529359073,61.67194632170181,78225.67168086412,69.2315595156249,62.269741363427315,78.2654267378926
Sichuan Province,12.094924605231677,325.7620554710185,61.89456849187745,86869.6371420717,69.13483418751929,62.1705330687375,78.20514120487402
Sichuan Province,12.266457102564248,331.17238759389727,62.11493779713176,96910.90287403099,69.05562115493788,62.071451715972735,78.14499670662968
Sichuan Province,12.440422306060885,336.80991983808127,62.33304493989671,108322.71730708201,68.96863695805186,61.995732062384086,78.08499198110084
Sichuan Province,12.61685471681832,342.9099763937411,62.54888081783043,121321.6564775198,68.89947023735922,61.92157545612565,78.01731552986944
Sichuan Province,12.795789325234312,349.16282781509744,62.76243652440315,136163.32696680113,68.83157901472711,61.84787049644414,77.94695929090184
Sichuan Province,12.97726161794703,355.5293851591678,62.97370334946098,153150.29470969416,68.7668558549581,61.774750559678075,77.87658240300398
Sichuan Province,13.161307584872835,362.0118411782987,63.294948413222095,172641.81261447456,68.69291262321676,61.69447137612333,77.80467669233785
Sichuan Province,13.34796372634384,368.2055469005692,63.679123529574454,195065.7993286815,68.61461912425787,61.596023126517544,77.73026219345311
Sichuan Province,13.537267060346762,374.2664152086354,64.06348096338071,220933.646773879,68.51561113037215,61.497796029683784,77.66619986662937
